,name,brand,reviews.rating,reviews.text,reviews.title,sentiment
15052,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Best tablet for the money Amazon delivers a good product,Fire tablet,Positive
15053,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Gave this product to my nephews and they love it. Easy to carry and easy to use.,Great tablet,Positive
15054,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Faster and good quality for this kind of brand ...,Great tablet,Positive
15055,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Great Product, User Friendly and can't be beaten for the promotion prices.",Perfect for Beginners...,Positive
15056,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Enjoy the performance and size of the television we purchased. We are very satisfied with this product,Well satisfied with the TV,Positive
15057,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Brother in law loves it. He's not very technical so perfect for him.,Works as advertised,Positive
15058,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Bought if for my 6 year old son. Has plenty of space. Long battery life. It's durable and hasn't broke when dropped (I'm going to buy a case though!!!),Efficient,Neutral
15059,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,This tablet is great. So glad I purchased this item.,Great Tablet,Positive
15060,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,limited apps and a bit thicker than iPad but works,Bang for the buck,Neutral
15061,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,This is a great tablet for basic needs.. internet.. video streaming.. games.. books... you dont need an ipad?.. get one of these.,Great Cheap Tablet,Positive
15062,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,Great purchase for a 9-year old girl. Easy way for peaceful long car rides.,"cheap, easy, slow",Positive
15063,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"This tablet was a gift for my father-in-law and is his first tablet ever. He is really enjoying getting to know his way around it. It's definitely user friendly and perfect for reading, music, and things like that!",Great Gift!,Positive
15064,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Great kids tablet, we have 4 of them now and they come in handy on long road trips. For the price they are a great buy.",Perfect Kids Tablet,Positive
15065,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,So far my Fire is working well. I did have difficulty setting it up initially and had to ask a Best Buy tech to help me out. Connecting with my wireless was the most difficult step. The print is easy to read and can be enlarged. It is nice to be able to access e-mail. I find that it is easier to use if placed in a book-style protective case. That makes it easier to hold while reading. Anyone should enjoy using the Fire!,Lots of Nice Features,Positive
15066,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"This tablet is perfect for my mom. She primarily uses it for playing games, the calendar and taking pictures. The camera is a decent camera for a 7"" tablet. Hopefully she'll use it to read books and magazines as well.",Christmas Gift for Mom,Positive
15067,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Perfect Tablet for my grandkids. Easy for them to use as the parent can set up controls on this tablet. ABC Mouse can be downloaded for preschool kids which is a plus. Purchased 4 one for each of my grandchildren so there is no more fighting of tablets. Great find! Thank you Best Buy. Also I purchased the insurance for these tablets because you know how little ones are. Overall everyone was very happy at Christmas,Great Find,Positive
15068,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Got this tablet for my 7yr old daughter and it has been great for her. It's the right size for her little hands. Only drawback is the you can not get google apps on it. Apps have to be from Amazon and they might not have the app you want.,Amazon - Fire 7 Tablet 16gb,Neutral
15069,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I bought for the wife for a Christmas present to replace her old Barnes and Noble nook . She loves it , its lighter,faster and has a lot of newer apps on it . great cheap reader.",gift,Positive
15070,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,got this as a gift for my boyfriend he loves that it is very convenient and easy to use.,nice,Positive
15071,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"It's not a very powerful tablet. I needed something just to view Netflix and some other videos. Not to mention play some music and look at photos. Other than that I think it's too weak, not good for gaming. For the price though, you can't beat it.",It's a great deal!,Negative
15072,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"A great Christmas gift, great for listening to music",Great for games and music,Positive
15073,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Good deal and great product. An affordable tablet from a well known trusted brand,Good deal,Positive
15074,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Great for my kid. She takes it on all our road trip.,Great product,Positive
15075,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"This was purchased for my grandson for Christmas, he is so in love with it, Great price and quality. Will probably get another grandchild one.",Great tablet,Positive
15076,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"these tablets work wonders for my needs, i didnt need a tablet to work, only for web browsing and play some games. nothing fancy, this tablet fits perfectly for that. and the price...pff perfect. ! you wont find this quality cheaper.",Great tablet for the price,Positive
15077,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,1.0,Too bad Amazon turned this tablet into a big advertising tool. Many apps dont work and the camera is not good.,Amazon Fire 7 Tablet,Neutral
15078,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this as an exchange Gift for Christmas!!! My Mom fought over it and eventually won it! She Loves It!!!,Great Tablet,Neutral
15079,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this for my husband for Christmas since our daughter uses the other tablet all the time. He has barely put it down since he opened it!! He uses it mostly for reading and some internet browsing. Overall I am happy with the product and have had no issues so far.,Great for reading!,Neutral
15080,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Overall it's okay, I don't like that it takes forever to charge.",Good Tablet,Positive
15081,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,I got this tablet so I wouldn't have to pack up my laptop when I went to my boyfriend's when I want to do my online class. This is perfect for that,Good tablet,Positive
15082,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"I bought this tablet to replace one I had bought a while ago for my daughter, all I heard upon opening is ""Mom, you are the best"", as she was excited to get a newer up to date Fire. She loves the fire tablet and so do we as a family. Amazon Fire is our go to. We can not switch to anything else!","Great Big Thank YOU,",Positive
15083,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"got this for grandson, didn't want to spend a lot on 1, and this 1 fit the bill, great value, no issues",great tablet,Positive
15084,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Bought this tablet for my son..great battery life, shipped fast..great value!",Great tablet,Neutral
15085,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Bought one of these two weeks before on Amazon and paid almost double for what Best Buy had these for. So, i bought another one the same day as this!",Great product for the price!,Positive
15086,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Great tablet for many uses. Purchased mainly for reading but have used it multiple times just browsing the web and social media.,Purchased to read books and web browsing,Positive
15087,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Bought this tablet for my grandson, and we couldn't be happier. He loves it, and it is easy to use. Created the children's account, so he wouldn't be distracted by all the other goings on the internet. Bought this, so he could play games, do his school work, as it links up nicely to the IXL and Google class. Love the usage timer, and the ability to lock it down. I have loaded the Google Play Store on it, so we now access to many games and other apps. No issues so far. Great buy for the money. Only down side I can see (or in this case hear) so far, low sounding speaker. Could be a bit louder or better placed. All in all, you wont be disappointed in this purchase. Great for web page looks ups, reading and playing games.",Very good tablet for basic use,Neutral
15088,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,3.0,for 33 dollars its a great option. although it was a black friday special its perfect for kids especially considering the amount of damage it can handle!,bang for the buck,Positive
15089,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Not the fanciest tablet, but it definitely gets the job done! Bought as a gift for a friend that wanted an e-reader and he loves it!",Great starter tablet,Neutral
15090,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Great product. Exactly what I've come to expect from my Kindle readers.,It's a Kindle!,Positive
15091,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this for my 25 year old son for Christmas. He loves it!,Great!,Neutral
15092,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Great tablet for the kids to play games and watch shows.,Very good price for the quality of the product,Positive
15093,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Very easy to use and love the graphics of the screen.,Love the convenience in the palm of your hand,Positive
15094,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,I bought this for my daughter as a Christmas present and she loves it.,Great tablet for kids,Neutral
15095,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"The Fire tablet is great, we just bought our second. It's screen is pleanty big enough to see, but small enough to fit in my jacket pocket.","Great product, this is our second Fire.",Neutral
15096,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"Great to view movies, play games, surf the net. Makes shopping on Amazon music easy",The best tablet for anything Amazon,Positive
15097,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Bought this as a gift.. Good price and features for this Kindle,Good price for this Kindle,Positive
15098,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"Once I understand how to use this, it will be awesome",Gearfit2,Positive
15099,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,Tablet good for kids and some adults. Price and screen resolution were also a selling point.,Dwight,Positive
15100,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,"bought this as a christmas gift for our son, it holds a lot of games and is very easy to use",great gift for kids,Positive
15101,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,this is the best tablet out there.....great bang for your buck,great selection,Positive
15102,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Great for my kids and is easy to block purchases. Even better if you have amazon prime.,Great 4 kids,Positive
15103,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,My son uses the device to help him do his homework,Good for my 11 year old son,Neutral
15104,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,My kids love this product it keeps them busy anytime of day,Great tablet for kids,Positive
15105,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,4.0,"This was bought as a replacement to a shattered screen kindle. We are always happy with our kindle but can i just tell you how easy it was to set up the replacement!?!? Literally no strain on the brain, follow screen instructions and EVERYTHING from old kindle transferred over flawlessly! Awesome!",Easy Replacement,Positive
15106,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Amazon,5.0,Love this tablet! This is my second. Just couldn't beat the price!!,Kindle,Positive
